public_product_id,marketplace,brand_group,category_group,metric,metric_label,previous_value,current_value,abs_variance,pct_variance,contribution_share_pct,movement
P0029,Website,Axe,Body Care,units_index,Units Index,15.0,5.0,-10.0,-66.67,0.2,Deterioration
P0034,Amazon,Axe,Body Care,units_index,Units Index,61.7,70.0,8.3,13.45,0.1,Improvement
P0034,Flipkart,Axe,Body Care,units_index,Units Index,26.7,28.3,1.6,5.99,0.0,Improvement
P0034,JioMart,Axe,Body Care,units_index,Units Index,10.0,16.7,6.7,67.0,0.1,Improvement
P0034,Meesho,Axe,Body Care,units_index,Units Index,10.0,30.0,20.0,200.0,0.3,Improvement
P0034,Website,Axe,Body Care,units_index,Units Index,11.7,10.0,-1.7,-14.53,0.0,Deterioration
P0039,Amazon,Axe,Body Care,units_index,Units Index,58.3,40.0,-18.3,-31.39,0.3,Deterioration
P0039,Flipkart,Axe,Body Care,units_index,Units Index,25.0,41.7,16.7,66.8,0.3,Improvement
P0039,JioMart,Axe,Body Care,units_index,Units Index,11.7,10.0,-1.7,-14.53,0.0,Deterioration
P0039,Meesho,Axe,Body Care,units_index,Units Index,21.7,20.0,-1.7,-7.83,0.0,Deterioration
P0039,Website,Axe,Body Care,units_index,Units Index,28.3,18.3,-10.0,-35.34,0.2,Deterioration
P0041,Amazon,Axe,Body Care,units_index,Units Index,50.0,31.7,-18.3,-36.6,0.3,Deterioration
P0041,Flipkart,Axe,Body Care,units_index,Units Index,18.3,20.0,1.7,9.29,0.0,Improvement
P0041,JioMart,Axe,Body Care,units_index,Units Index,23.3,15.0,-8.3,-35.62,0.1,Deterioration
P0041,Meesho,Axe,Body Care,units_index,Units Index,20.0,10.0,-10.0,-50.0,0.2,Deterioration
P0041,Website,Axe,Body Care,units_index,Units Index,13.3,13.3,0.0,0.0,0.0,No Change
P0042,Amazon,Axe,Body Care,units_index,Units Index,50.0,63.3,13.3,26.6,0.2,Improvement
P0042,Flipkart,Axe,Body Care,units_index,Units Index,35.0,35.0,0.0,0.0,0.0,No Change
P0042,JioMart,Axe,Body Care,units_index,Units Index,13.3,11.7,-1.6,-12.03,0.0,Deterioration
P0042,Meesho,Axe,Body Care,units_index,Units Index,11.7,18.3,6.6,56.41,0.1,Improvement
P0042,Website,Axe,Body Care,units_index,Units Index,10.0,8.3,-1.7,-17.0,0.0,Deterioration
P0082,Amazon,Biore,Skin Care,units_index,Units Index,58.3,63.3,5.0,8.58,0.1,Improvement
P0082,Flipkart,Biore,Skin Care,units_index,Units Index,18.3,31.7,13.4,73.22,0.2,Improvement
P0082,JioMart,Biore,Skin Care,units_index,Units Index,11.7,21.7,10.0,85.47,0.2,Improvement
P0082,Meesho,Biore,Skin Care,units_index,Units Index,18.3,16.7,-1.6,-8.74,0.0,Deterioration
P0082,Website,Biore,Skin Care,units_index,Units Index,10.0,13.3,3.3,33.0,0.1,Improvement
P0156,Amazon,Colgate,Oral Care,units_index,Units Index,56.7,65.0,8.3,14.64,0.1,Improvement
P0156,Flipkart,Colgate,Oral Care,units_index,Units Index,16.7,25.0,8.3,49.7,0.1,Improvement
P0156,JioMart,Colgate,Oral Care,units_index,Units Index,5.0,11.7,6.7,134.0,0.1,Improvement
P0156,Meesho,Colgate,Oral Care,units_index,Units Index,15.0,11.7,-3.3,-22.0,0.1,Deterioration
P0156,Website,Colgate,Oral Care,units_index,Units Index,5.0,13.3,8.3,166.0,0.1,Improvement
P0168,Amazon,Colgate,Oral Care,units_index,Units Index,71.7,63.3,-8.4,-11.72,0.1,Deterioration
P0168,Flipkart,Colgate,Oral Care,units_index,Units Index,21.7,38.3,16.6,76.5,0.3,Improvement
P0168,JioMart,Colgate,Oral Care,units_index,Units Index,26.7,10.0,-16.7,-62.55,0.3,Deterioration
P0168,Meesho,Colgate,Oral Care,units_index,Units Index,11.7,11.7,0.0,0.0,0.0,No Change
P0168,Website,Colgate,Oral Care,units_index,Units Index,10.0,13.3,3.3,33.0,0.1,Improvement
P0170,Amazon,Colgate,Oral Care,units_index,Units Index,65.0,63.3,-1.7,-2.62,0.0,Deterioration
P0170,Flipkart,Colgate,Oral Care,units_index,Units Index,16.7,13.3,-3.4,-20.36,0.1,Deterioration
P0170,JioMart,Colgate,Oral Care,units_index,Units Index,20.0,13.3,-6.7,-33.5,0.1,Deterioration
P0170,Meesho,Colgate,Oral Care,units_index,Units Index,11.7,26.7,15.0,128.21,0.2,Improvement
P0170,Website,Colgate,Oral Care,units_index,Units Index,16.7,16.7,0.0,0.0,0.0,No Change
P0172,Amazon,Colgate,Oral Care,units_index,Units Index,60.0,63.3,3.3,5.5,0.1,Improvement
P0172,Flipkart,Colgate,Oral Care,units_index,Units Index,25.0,21.7,-3.3,-13.2,0.1,Deterioration
P0172,JioMart,Colgate,Oral Care,units_index,Units Index,11.7,15.0,3.3,28.21,0.1,Improvement
P0172,Meesho,Colgate,Oral Care,units_index,Units Index,13.3,20.0,6.7,50.38,0.1,Improvement
P0172,Website,Colgate,Oral Care,units_index,Units Index,6.7,6.7,0.0,0.0,0.0,No Change
P0175,Amazon,Colgate,Oral Care,units_index,Units Index,60.0,60.0,0.0,0.0,0.0,No Change
P0175,Flipkart,Colgate,Oral Care,units_index,Units Index,23.3,31.7,8.4,36.05,0.1,Improvement
P0175,JioMart,Colgate,Oral Care,units_index,Units Index,20.0,10.0,-10.0,-50.0,0.2,Deterioration
P0175,Meesho,Colgate,Oral Care,units_index,Units Index,20.0,20.0,0.0,0.0,0.0,No Change
P0175,Website,Colgate,Oral Care,units_index,Units Index,10.0,10.0,0.0,0.0,0.0,No Change
P0178,Amazon,Colgate,Oral Care,units_index,Units Index,45.0,56.7,11.7,26.0,0.2,Improvement
P0178,Flipkart,Colgate,Oral Care,units_index,Units Index,36.7,21.7,-15.0,-40.87,0.2,Deterioration
P0178,JioMart,Colgate,Oral Care,units_index,Units Index,10.0,10.0,0.0,0.0,0.0,No Change
P0178,Meesho,Colgate,Oral Care,units_index,Units Index,36.7,16.7,-20.0,-54.5,0.3,Deterioration
P0178,Website,Colgate,Oral Care,units_index,Units Index,15.0,10.0,-5.0,-33.33,0.1,Deterioration
P0212,Amazon,Colgate,Oral Care,units_index,Units Index,48.3,58.3,10.0,20.7,0.2,Improvement
P0212,Flipkart,Colgate,Oral Care,units_index,Units Index,30.0,26.7,-3.3,-11.0,0.1,Deterioration
P0212,JioMart,Colgate,Oral Care,units_index,Units Index,18.3,10.0,-8.3,-45.36,0.1,Deterioration
P0212,Meesho,Colgate,Oral Care,units_index,Units Index,16.7,25.0,8.3,49.7,0.1,Improvement
P0212,Website,Colgate,Oral Care,units_index,Units Index,15.0,8.3,-6.7,-44.67,0.1,Deterioration
P0218,Amazon,Colgate,Oral Care,units_index,Units Index,41.7,55.0,13.3,31.89,0.2,Improvement
P0218,Flipkart,Colgate,Oral Care,units_index,Units Index,23.3,18.3,-5.0,-21.46,0.1,Deterioration
P0218,JioMart,Colgate,Oral Care,units_index,Units Index,5.0,18.3,13.3,266.0,0.2,Improvement
P0218,Meesho,Colgate,Oral Care,units_index,Units Index,25.0,30.0,5.0,20.0,0.1,Improvement
P0218,Website,Colgate,Oral Care,units_index,Units Index,10.0,13.3,3.3,33.0,0.1,Improvement
P0225,Amazon,Colgate,Oral Care,units_index,Units Index,60.0,80.0,20.0,33.33,0.3,Improvement
P0225,Flipkart,Colgate,Oral Care,units_index,Units Index,21.7,36.7,15.0,69.12,0.2,Improvement
P0225,JioMart,Colgate,Oral Care,units_index,Units Index,13.3,15.0,1.7,12.78,0.0,Improvement
P0225,Meesho,Colgate,Oral Care,units_index,Units Index,13.3,20.0,6.7,50.38,0.1,Improvement
P0225,Website,Colgate,Oral Care,units_index,Units Index,23.3,25.0,1.7,7.3,0.0,Improvement
P0230,Amazon,Counterpain,Health & Wellness,units_index,Units Index,66.7,65.0,-1.7,-2.55,0.0,Deterioration
P0230,Flipkart,Counterpain,Health & Wellness,units_index,Units Index,26.7,33.3,6.6,24.72,0.1,Improvement
P0230,JioMart,Counterpain,Health & Wellness,units_index,Units Index,10.0,13.3,3.3,33.0,0.1,Improvement
P0230,Meesho,Counterpain,Health & Wellness,units_index,Units Index,20.0,1.7,-18.3,-91.5,0.3,Deterioration
P0230,Website,Counterpain,Health & Wellness,units_index,Units Index,15.0,15.0,0.0,0.0,0.0,No Change
P0233,Amazon,Counterpain,Health & Wellness,units_index,Units Index,51.7,55.0,3.3,6.38,0.1,Improvement
P0233,Flipkart,Counterpain,Health & Wellness,units_index,Units Index,38.3,18.3,-20.0,-52.22,0.3,Deterioration
P0233,JioMart,Counterpain,Health & Wellness,units_index,Units Index,5.0,13.3,8.3,166.0,0.1,Improvement
P0233,Meesho,Counterpain,Health & Wellness,units_index,Units Index,21.7,15.0,-6.7,-30.88,0.1,Deterioration
P0233,Website,Counterpain,Health & Wellness,units_index,Units Index,15.0,16.7,1.7,11.33,0.0,Improvement
P0235,Amazon,Counterpain,Health & Wellness,units_index,Units Index,40.0,53.3,13.3,33.25,0.2,Improvement
P0235,Flipkart,Counterpain,Health & Wellness,units_index,Units Index,35.0,25.0,-10.0,-28.57,0.2,Deterioration
P0235,JioMart,Counterpain,Health & Wellness,units_index,Units Index,15.0,16.7,1.7,11.33,0.0,Improvement
P0235,Meesho,Counterpain,Health & Wellness,units_index,Units Index,35.0,18.3,-16.7,-47.71,0.3,Deterioration
P0235,Website,Counterpain,Health & Wellness,units_index,Units Index,13.3,13.3,0.0,0.0,0.0,No Change
P0246,Amazon,Dove,Body Care,units_index,Units Index,50.0,55.0,5.0,10.0,0.1,Improvement
P0246,Flipkart,Dove,Body Care,units_index,Units Index,25.0,20.0,-5.0,-20.0,0.1,Deterioration
P0246,JioMart,Dove,Body Care,units_index,Units Index,16.7,8.3,-8.4,-50.3,0.1,Deterioration
P0246,Meesho,Dove,Body Care,units_index,Units Index,15.0,21.7,6.7,44.67,0.1,Improvement
P0246,Website,Dove,Body Care,units_index,Units Index,13.3,13.3,0.0,0.0,0.0,No Change
P0252,Amazon,Dove,Hair Care,units_index,Units Index,41.7,60.0,18.3,43.88,0.3,Improvement
P0252,Flipkart,Dove,Hair Care,units_index,Units Index,25.0,25.0,0.0,0.0,0.0,No Change
P0252,JioMart,Dove,Hair Care,units_index,Units Index,20.0,16.7,-3.3,-16.5,0.1,Deterioration
P0252,Meesho,Dove,Hair Care,units_index,Units Index,16.7,15.0,-1.7,-10.18,0.0,Deterioration
P0252,Website,Dove,Hair Care,units_index,Units Index,15.0,10.0,-5.0,-33.33,0.1,Deterioration
P0253,Amazon,Dove,Hair Care,units_index,Units Index,53.3,56.7,3.4,6.38,0.1,Improvement
P0253,Flipkart,Dove,Hair Care,units_index,Units Index,30.0,20.0,-10.0,-33.33,0.2,Deterioration
P0253,JioMart,Dove,Hair Care,units_index,Units Index,10.0,13.3,3.3,33.0,0.1,Improvement
P0253,Meesho,Dove,Hair Care,units_index,Units Index,16.7,26.7,10.0,59.88,0.2,Improvement
P0253,Website,Dove,Hair Care,units_index,Units Index,1.7,13.3,11.6,682.35,0.2,Improvement
P0257,Amazon,Dove,Hair Care,units_index,Units Index,78.3,75.0,-3.3,-4.21,0.1,Deterioration
P0257,Flipkart,Dove,Hair Care,units_index,Units Index,20.0,38.3,18.3,91.5,0.3,Improvement
P0257,JioMart,Dove,Hair Care,units_index,Units Index,8.3,6.7,-1.6,-19.28,0.0,Deterioration
P0257,Meesho,Dove,Hair Care,units_index,Units Index,16.7,30.0,13.3,79.64,0.2,Improvement
P0257,Website,Dove,Hair Care,units_index,Units Index,10.0,16.7,6.7,67.0,0.1,Improvement
P0259,Amazon,Dove,Hair Care,units_index,Units Index,65.0,55.0,-10.0,-15.38,0.2,Deterioration
P0259,Flipkart,Dove,Hair Care,units_index,Units Index,21.7,21.7,0.0,0.0,0.0,No Change
P0259,JioMart,Dove,Hair Care,units_index,Units Index,15.0,16.7,1.7,11.33,0.0,Improvement
P0259,Meesho,Dove,Hair Care,units_index,Units Index,20.0,28.3,8.3,41.5,0.1,Improvement
P0259,Website,Dove,Hair Care,units_index,Units Index,21.7,16.7,-5.0,-23.04,0.1,Deterioration
P0260,Amazon,Dove,Hair Care,units_index,Units Index,53.3,48.3,-5.0,-9.38,0.1,Deterioration
P0260,Flipkart,Dove,Hair Care,units_index,Units Index,30.0,31.7,1.7,5.67,0.0,Improvement
P0260,JioMart,Dove,Hair Care,units_index,Units Index,8.3,13.3,5.0,60.24,0.1,Improvement
P0260,Meesho,Dove,Hair Care,units_index,Units Index,8.3,23.3,15.0,180.72,0.2,Improvement
P0260,Website,Dove,Hair Care,units_index,Units Index,5.0,15.0,10.0,200.0,0.2,Improvement
P0261,Amazon,Dove,Hair Care,units_index,Units Index,65.0,51.7,-13.3,-20.46,0.2,Deterioration
P0261,Flipkart,Dove,Hair Care,units_index,Units Index,25.0,18.3,-6.7,-26.8,0.1,Deterioration
P0261,JioMart,Dove,Hair Care,units_index,Units Index,18.3,11.7,-6.6,-36.07,0.1,Deterioration
P0261,Meesho,Dove,Hair Care,units_index,Units Index,15.0,20.0,5.0,33.33,0.1,Improvement
P0261,Website,Dove,Hair Care,units_index,Units Index,10.0,11.7,1.7,17.0,0.0,Improvement
P0262,Amazon,Dove,Hair Care,units_index,Units Index,65.0,58.3,-6.7,-10.31,0.1,Deterioration
P0262,Flipkart,Dove,Hair Care,units_index,Units Index,41.7,25.0,-16.7,-40.05,0.3,Deterioration
P0262,JioMart,Dove,Hair Care,units_index,Units Index,15.0,10.0,-5.0,-33.33,0.1,Deterioration
P0262,Meesho,Dove,Hair Care,units_index,Units Index,21.7,8.3,-13.4,-61.75,0.2,Deterioration
P0262,Website,Dove,Hair Care,units_index,Units Index,10.0,15.0,5.0,50.0,0.1,Improvement
P0263,Amazon,Dove,Hair Care,units_index,Units Index,56.7,51.7,-5.0,-8.82,0.1,Deterioration
P0263,Flipkart,Dove,Hair Care,units_index,Units Index,25.0,41.7,16.7,66.8,0.3,Improvement
P0263,JioMart,Dove,Hair Care,units_index,Units Index,8.3,15.0,6.7,80.72,0.1,Improvement
P0263,Meesho,Dove,Hair Care,units_index,Units Index,11.7,10.0,-1.7,-14.53,0.0,Deterioration
P0263,Website,Dove,Hair Care,units_index,Units Index,15.0,18.3,3.3,22.0,0.1,Improvement
P0264,Amazon,Dove,Body Care,units_index,Units Index,58.3,78.3,20.0,34.31,0.3,Improvement
P0264,Flipkart,Dove,Body Care,units_index,Units Index,26.7,26.7,0.0,0.0,0.0,No Change
P0264,JioMart,Dove,Body Care,units_index,Units Index,11.7,18.3,6.6,56.41,0.1,Improvement
P0264,Meesho,Dove,Body Care,units_index,Units Index,25.0,26.7,1.7,6.8,0.0,Improvement
P0264,Website,Dove,Body Care,units_index,Units Index,11.7,15.0,3.3,28.21,0.1,Improvement
P0270,Amazon,Dove,Hair Care,units_index,Units Index,66.7,40.0,-26.7,-40.03,0.4,Deterioration
P0270,Flipkart,Dove,Hair Care,units_index,Units Index,30.0,16.7,-13.3,-44.33,0.2,Deterioration
P0270,JioMart,Dove,Hair Care,units_index,Units Index,21.7,5.0,-16.7,-76.96,0.3,Deterioration
P0270,Meesho,Dove,Hair Care,units_index,Units Index,6.7,16.7,10.0,149.25,0.2,Improvement
P0270,Website,Dove,Hair Care,units_index,Units Index,11.7,18.3,6.6,56.41,0.1,Improvement
P0271,Amazon,Dove,Hair Care,units_index,Units Index,48.3,50.0,1.7,3.52,0.0,Improvement
P0271,Flipkart,Dove,Hair Care,units_index,Units Index,25.0,30.0,5.0,20.0,0.1,Improvement
P0271,JioMart,Dove,Hair Care,units_index,Units Index,16.7,18.3,1.6,9.58,0.0,Improvement
P0271,Meesho,Dove,Hair Care,units_index,Units Index,21.7,8.3,-13.4,-61.75,0.2,Deterioration
P0271,Website,Dove,Hair Care,units_index,Units Index,8.3,8.3,0.0,0.0,0.0,No Change
P0278,Amazon,Dove,Hair Care,units_index,Units Index,65.0,41.7,-23.3,-35.85,0.4,Deterioration
P0278,Flipkart,Dove,Hair Care,units_index,Units Index,30.0,18.3,-11.7,-39.0,0.2,Deterioration
P0278,JioMart,Dove,Hair Care,units_index,Units Index,18.3,11.7,-6.6,-36.07,0.1,Deterioration
P0278,Meesho,Dove,Hair Care,units_index,Units Index,20.0,21.7,1.7,8.5,0.0,Improvement
P0278,Website,Dove,Hair Care,units_index,Units Index,11.7,6.7,-5.0,-42.74,0.1,Deterioration
P0279,Amazon,Dove,Body Care,units_index,Units Index,60.0,61.7,1.7,2.83,0.0,Improvement
P0279,Flipkart,Dove,Body Care,units_index,Units Index,25.0,28.3,3.3,13.2,0.1,Improvement
P0279,JioMart,Dove,Body Care,units_index,Units Index,11.7,25.0,13.3,113.68,0.2,Improvement
P0279,Meesho,Dove,Body Care,units_index,Units Index,20.0,23.3,3.3,16.5,0.1,Improvement
P0279,Website,Dove,Body Care,units_index,Units Index,21.7,10.0,-11.7,-53.92,0.2,Deterioration
P0308,Amazon,Dove,Hair Care,units_index,Units Index,46.7,61.7,15.0,32.12,0.2,Improvement
P0308,Flipkart,Dove,Hair Care,units_index,Units Index,18.3,26.7,8.4,45.9,0.1,Improvement
P0308,JioMart,Dove,Hair Care,units_index,Units Index,16.7,16.7,0.0,0.0,0.0,No Change
P0308,Meesho,Dove,Hair Care,units_index,Units Index,18.3,15.0,-3.3,-18.03,0.1,Deterioration
P0308,Website,Dove,Hair Care,units_index,Units Index,20.0,10.0,-10.0,-50.0,0.2,Deterioration
P0342,Amazon,Fino,Hair Care,units_index,Units Index,46.7,55.0,8.3,17.77,0.1,Improvement
P0342,Flipkart,Fino,Hair Care,units_index,Units Index,25.0,35.0,10.0,40.0,0.2,Improvement
P0342,JioMart,Fino,Hair Care,units_index,Units Index,6.7,15.0,8.3,123.88,0.1,Improvement
P0342,Meesho,Fino,Hair Care,units_index,Units Index,16.7,10.0,-6.7,-40.12,0.1,Deterioration
P0342,Website,Fino,Hair Care,units_index,Units Index,15.0,6.7,-8.3,-55.33,0.1,Deterioration
P0343,Amazon,Fino,Hair Care,units_index,Units Index,51.7,48.3,-3.4,-6.58,0.1,Deterioration
P0343,Flipkart,Fino,Hair Care,units_index,Units Index,26.7,20.0,-6.7,-25.09,0.1,Deterioration
P0343,JioMart,Fino,Hair Care,units_index,Units Index,10.0,15.0,5.0,50.0,0.1,Improvement
P0343,Meesho,Fino,Hair Care,units_index,Units Index,18.3,16.7,-1.6,-8.74,0.0,Deterioration
P0343,Website,Fino,Hair Care,units_index,Units Index,5.0,23.3,18.3,366.0,0.3,Improvement
P0427,Amazon,Kaowmanee,Skin Care,units_index,Units Index,46.7,78.3,31.6,67.67,0.5,Improvement
P0427,Flipkart,Kaowmanee,Skin Care,units_index,Units Index,30.0,15.0,-15.0,-50.0,0.2,Deterioration
P0427,JioMart,Kaowmanee,Skin Care,units_index,Units Index,15.0,8.3,-6.7,-44.67,0.1,Deterioration
P0427,Meesho,Kaowmanee,Skin Care,units_index,Units Index,20.0,10.0,-10.0,-50.0,0.2,Deterioration
P0427,Website,Kaowmanee,Skin Care,units_index,Units Index,13.3,10.0,-3.3,-24.81,0.1,Deterioration
P0437,Amazon,L'Oreal Paris,Skin Care,units_index,Units Index,56.7,55.0,-1.7,-3.0,0.0,Deterioration
P0437,Flipkart,L'Oreal Paris,Skin Care,units_index,Units Index,15.0,41.7,26.7,178.0,0.4,Improvement
P0437,JioMart,L'Oreal Paris,Skin Care,units_index,Units Index,5.0,10.0,5.0,100.0,0.1,Improvement
P0437,Meesho,L'Oreal Paris,Skin Care,units_index,Units Index,6.7,31.7,25.0,373.13,0.4,Improvement
P0437,Website,L'Oreal Paris,Skin Care,units_index,Units Index,16.7,13.3,-3.4,-20.36,0.1,Deterioration
P0475,Amazon,Listerine,Oral Care,units_index,Units Index,70.0,66.7,-3.3,-4.71,0.1,Deterioration
P0475,Flipkart,Listerine,Oral Care,units_index,Units Index,26.7,20.0,-6.7,-25.09,0.1,Deterioration
P0475,JioMart,Listerine,Oral Care,units_index,Units Index,16.7,11.7,-5.0,-29.94,0.1,Deterioration
P0475,Meesho,Listerine,Oral Care,units_index,Units Index,35.0,21.7,-13.3,-38.0,0.2,Deterioration
P0475,Website,Listerine,Oral Care,units_index,Units Index,10.0,16.7,6.7,67.0,0.1,Improvement
P0476,Amazon,Listerine,Oral Care,units_index,Units Index,53.3,56.7,3.4,6.38,0.1,Improvement
P0476,Flipkart,Listerine,Oral Care,units_index,Units Index,31.7,20.0,-11.7,-36.91,0.2,Deterioration
P0476,JioMart,Listerine,Oral Care,units_index,Units Index,11.7,11.7,0.0,0.0,0.0,No Change
P0476,Meesho,Listerine,Oral Care,units_index,Units Index,8.3,28.3,20.0,240.96,0.3,Improvement
P0476,Website,Listerine,Oral Care,units_index,Units Index,11.7,8.3,-3.4,-29.06,0.1,Deterioration
P0488,Amazon,Listerine,Oral Care,units_index,Units Index,61.7,68.3,6.6,10.7,0.1,Improvement
P0488,Flipkart,Listerine,Oral Care,units_index,Units Index,16.7,31.7,15.0,89.82,0.2,Improvement
P0488,JioMart,Listerine,Oral Care,units_index,Units Index,5.0,5.0,0.0,0.0,0.0,No Change
P0488,Meesho,Listerine,Oral Care,units_index,Units Index,8.3,21.7,13.4,161.45,0.2,Improvement
P0488,Website,Listerine,Oral Care,units_index,Units Index,21.7,13.3,-8.4,-38.71,0.1,Deterioration
P0528,Amazon,NEXCARE,Skin Care,units_index,Units Index,73.3,65.0,-8.3,-11.32,0.1,Deterioration
P0528,Flipkart,NEXCARE,Skin Care,units_index,Units Index,35.0,31.7,-3.3,-9.43,0.1,Deterioration
P0528,JioMart,NEXCARE,Skin Care,units_index,Units Index,15.0,8.3,-6.7,-44.67,0.1,Deterioration
P0528,Meesho,NEXCARE,Skin Care,units_index,Units Index,31.7,21.7,-10.0,-31.55,0.2,Deterioration
P0528,Website,NEXCARE,Skin Care,units_index,Units Index,11.7,11.7,0.0,0.0,0.0,No Change
P0529,Amazon,NEXCARE,Skin Care,units_index,Units Index,75.0,51.7,-23.3,-31.07,0.4,Deterioration
P0529,Flipkart,NEXCARE,Skin Care,units_index,Units Index,33.3,21.7,-11.6,-34.83,0.2,Deterioration
P0529,JioMart,NEXCARE,Skin Care,units_index,Units Index,3.3,20.0,16.7,506.06,0.3,Improvement
P0529,Meesho,NEXCARE,Skin Care,units_index,Units Index,20.0,6.7,-13.3,-66.5,0.2,Deterioration
P0529,Website,NEXCARE,Skin Care,units_index,Units Index,11.7,11.7,0.0,0.0,0.0,No Change
P0531,Amazon,NEXCARE,Skin Care,units_index,Units Index,73.3,56.7,-16.6,-22.65,0.3,Deterioration
P0531,Flipkart,NEXCARE,Skin Care,units_index,Units Index,26.7,26.7,0.0,0.0,0.0,No Change
P0531,JioMart,NEXCARE,Skin Care,units_index,Units Index,11.7,8.3,-3.4,-29.06,0.1,Deterioration
P0531,Meesho,NEXCARE,Skin Care,units_index,Units Index,31.7,18.3,-13.4,-42.27,0.2,Deterioration
P0531,Website,NEXCARE,Skin Care,units_index,Units Index,5.0,8.3,3.3,66.0,0.1,Improvement
P0534,Amazon,Nexcare,Skin Care,units_index,Units Index,63.3,70.0,6.7,10.58,0.1,Improvement
P0534,Flipkart,Nexcare,Skin Care,units_index,Units Index,23.3,28.3,5.0,21.46,0.1,Improvement
P0534,JioMart,Nexcare,Skin Care,units_index,Units Index,10.0,5.0,-5.0,-50.0,0.1,Deterioration
P0534,Meesho,Nexcare,Skin Care,units_index,Units Index,23.3,20.0,-3.3,-14.16,0.1,Deterioration
P0534,Website,Nexcare,Skin Care,units_index,Units Index,13.3,10.0,-3.3,-24.81,0.1,Deterioration
P0536,Amazon,NOVOLIFE,Health & Wellness,units_index,Units Index,43.3,55.0,11.7,27.02,0.2,Improvement
P0536,Flipkart,NOVOLIFE,Health & Wellness,units_index,Units Index,30.0,25.0,-5.0,-16.67,0.1,Deterioration
P0536,JioMart,NOVOLIFE,Health & Wellness,units_index,Units Index,20.0,16.7,-3.3,-16.5,0.1,Deterioration
P0536,Meesho,NOVOLIFE,Health & Wellness,units_index,Units Index,31.7,25.0,-6.7,-21.14,0.1,Deterioration
P0536,Website,NOVOLIFE,Health & Wellness,units_index,Units Index,20.0,15.0,-5.0,-25.0,0.1,Deterioration
P0543,Amazon,Ora2,Oral Care,units_index,Units Index,71.7,60.0,-11.7,-16.32,0.2,Deterioration
P0543,Flipkart,Ora2,Oral Care,units_index,Units Index,26.7,25.0,-1.7,-6.37,0.0,Deterioration
P0543,JioMart,Ora2,Oral Care,units_index,Units Index,23.3,25.0,1.7,7.3,0.0,Improvement
P0543,Meesho,Ora2,Oral Care,units_index,Units Index,13.3,15.0,1.7,12.78,0.0,Improvement
P0543,Website,Ora2,Oral Care,units_index,Units Index,16.7,13.3,-3.4,-20.36,0.1,Deterioration
P0546,Amazon,Ora2,Oral Care,units_index,Units Index,71.7,68.3,-3.4,-4.74,0.1,Deterioration
P0546,Flipkart,Ora2,Oral Care,units_index,Units Index,23.3,20.0,-3.3,-14.16,0.1,Deterioration
P0546,JioMart,Ora2,Oral Care,units_index,Units Index,11.7,13.3,1.6,13.68,0.0,Improvement
P0546,Meesho,Ora2,Oral Care,units_index,Units Index,18.3,15.0,-3.3,-18.03,0.1,Deterioration
P0546,Website,Ora2,Oral Care,units_index,Units Index,11.7,18.3,6.6,56.41,0.1,Improvement
P0547,Amazon,Oral-B,Oral Care,units_index,Units Index,55.0,50.0,-5.0,-9.09,0.1,Deterioration
P0547,Flipkart,Oral-B,Oral Care,units_index,Units Index,31.7,25.0,-6.7,-21.14,0.1,Deterioration
P0547,JioMart,Oral-B,Oral Care,units_index,Units Index,21.7,20.0,-1.7,-7.83,0.0,Deterioration
P0547,Meesho,Oral-B,Oral Care,units_index,Units Index,10.0,23.3,13.3,133.0,0.2,Improvement
P0547,Website,Oral-B,Oral Care,units_index,Units Index,13.3,13.3,0.0,0.0,0.0,No Change
P0548,Amazon,Oral-B,Oral Care,units_index,Units Index,51.7,46.7,-5.0,-9.67,0.1,Deterioration
P0548,Flipkart,Oral-B,Oral Care,units_index,Units Index,36.7,31.7,-5.0,-13.62,0.1,Deterioration
P0548,JioMart,Oral-B,Oral Care,units_index,Units Index,10.0,13.3,3.3,33.0,0.1,Improvement
P0548,Meesho,Oral-B,Oral Care,units_index,Units Index,16.7,23.3,6.6,39.52,0.1,Improvement
P0548,Website,Oral-B,Oral Care,units_index,Units Index,5.0,11.7,6.7,134.0,0.1,Improvement
P0553,Amazon,Oral-B,Oral Care,units_index,Units Index,61.7,45.0,-16.7,-27.07,0.3,Deterioration
P0553,Flipkart,Oral-B,Oral Care,units_index,Units Index,35.0,21.7,-13.3,-38.0,0.2,Deterioration
